"ScanID","PFT","PFT_2","PFT_3","Freq1","Freq2","area","399.444","404.444","409.444","414.444","419.444","424.444","429.444","434.444","439.444","444.444","449.444","454.444","459.444","464.444","469.444","474.444","479.444","484.444","489.444","494.444","499.444","504.444","509.444","514.444","519.444","524.444","529.444","534.444","539.444","544.444","549.444","554.444","559.444","564.444","569.444","574.444","579.444","584.444","589.444","594.444","599.444","604.444","609.444","614.444","619.444","624.444","629.444","634.444","639.444","644.444","649.444","654.444","659.444","664.444","669.444","674.444","679.444","684.444","689.444","694.444","699.444","704.444","709.444","714.444","719.444","724.444","729.444","734.444","739.444","744.444","749.444","754.444","759.444","764.444","769.444","774.444","779.444","784.444","789.444","794.444","799.444","804.444","809.444","814.444","819.444","824.444","829.444","834.444","839.444","844.444","849.444","854.444","859.444","864.444","869.444","874.444","879.444","884.444","889.444","894.444"
"salsic_AK2018_01","dead salix","Dead Salix","Abiotic_Litter",8,13,"AK2018",0.0744349267617622,0.0689836887793058,0.0624242696124367,0.0571150404605681,0.0544330438167246,0.0546978700808604,0.055485797154512,0.0540600545911346,0.0520160725616252,0.0518456146800721,0.0530295534060621,0.0540168289210928,0.0542814184037643,0.053899686398918,0.0539898526196148,0.0556601022806206,0.05778158642455,0.0588564804219624,0.0595038315204425,0.0609557657853666,0.0634510087553966,0.0668709339899818,0.0710797688855405,0.0758691776686667,0.0807398136599285,0.085269766324365,0.0900245071665227,0.0956448779193284,0.10145028773696,0.106491221979607,0.110939471198446,0.115259859689867,0.11931488885043,0.122840314266343,0.126103369694567,0.129554095580912,0.133303980053328,0.137275226448431,0.141470566173998,0.145927841223983,0.150587271018477,0.155335744461751,0.160124074880436,0.164974036748814,0.170231200946392,0.176363154528707,0.182839816718646,0.188578971206027,0.193185866277372,0.196723232655118,0.199840594647026,0.203424735325425,0.207141963831469,0.209999350148868,0.21238895911313,0.21569175494709,0.222517967187418,0.236123810867964,0.256084015320761,0.279624790964571,0.30371726934466,0.325146612456625,0.343642648224412,0.360596726394199,0.376171505121307,0.389875286297923,0.401659149012493,0.41174093987751,0.420338050918129,0.42767871226958,0.434020543245116,0.439634604810492,0.444723464395347,0.449436169521613,0.453818669489615,0.45786179727728,0.461663259787777,0.46538030735791,0.468995680240106,0.472314357282436,0.475343336419871,0.478310991998302,0.48122124423388,0.483849130505467,0.486156259552863,0.488311185044227,0.490391619870328,0.492389428710013,0.494277347198097,0.496012775199832,0.497588205177443,0.49903006748993,0.500340658500593,0.501497094275889,0.502512724234803,0.503439652035185,0.504331862393611,0.505241504585463,0.506158031623981,0.507005400261447
"salsic_AK2018_02","dead salix","Dead Salix","Abiotic_Litter",8,13,"AK2018",0.0480638786909274,0.0432379520589462,0.0375579690748725,0.0332722189645972,0.0313818718831675,0.0318982010314522,0.0327866980751053,0.0318214878991564,0.0302704280544875,0.0301644185950091,0.0312731891152759,0.032520265782284,0.0331982646476959,0.0330461161811955,0.0332841505839158,0.0352254517473225,0.0376614581229569,0.0389618051015076,0.0398623800414569,0.0417233019007149,0.0444885379189148,0.0476815803611452,0.0512425358310937,0.0552375465072576,0.059571254308711,0.0641316735037305,0.0690306423284924,0.0743711510411118,0.0798487029112779,0.0850744346100858,0.0899961839492542,0.0946810804421045,0.0991414985793986,0.10338454327803,0.107495524725001,0.111590072457555,0.115788100602499,0.120201203681333,0.124795774115292,0.129457050585897,0.134206392013335,0.139130177403034,0.144123169172135,0.149010813725485,0.15413910316649,0.160079566165194,0.166261434982146,0.171476399625083,0.175249819467023,0.177606706234722,0.17932613793861,0.181499664622971,0.183724809183443,0.184789169496085,0.185150001765837,0.186481570537728,0.192131472380031,0.206320781965633,0.228271481517497,0.254028026622989,0.279467296532526,0.300344917448606,0.31671453375954,0.331045795547372,0.34390669359462,0.354835320021292,0.363937765659357,0.371656037281703,0.37832619140663,0.384206964105406,0.38932231173916,0.393583136756326,0.397254313759531,0.400783931146484,0.40418693814097,0.407243108193098,0.410073512222707,0.412994617881798,0.415946236390336,0.418484709222189,0.420595022820215,0.422736080325558,0.424967524729683,0.426946237038692,0.428576072862849,0.430037594593777,0.4314093013101,0.432670426187629,0.433845181699182,0.435004267014914,0.43611661828681,0.437048431222521,0.437775860571637,0.438392242105065,0.438945122296489,0.439433762913917,0.439885144000321,0.440354634961954,0.44081760520502,0.441166308423499
"salsic_AK2018_03","dead salix","Dead Salix","Abiotic_Litter",8,13,"AK2018",0.0533017885281363,0.048323794683824,0.0425626144747631,0.0383362537385896,0.0364406709443403,0.0367052662038485,0.037406309278036,0.0367139045203785,0.0356852986195586,0.0359803327426882,0.0372846785286069,0.038563851607898,0.0392192081437319,0.0390904250513585,0.0393532097828334,0.0412251898492493,0.0434209400256479,0.0442838267602589,0.0447401742048636,0.0463873165899494,0.0492257404324133,0.05283027063243,0.0574909999907252,0.0636423770784552,0.0710559235383864,0.0791899928834839,0.0870616964473709,0.0937608336977617,0.0994312098371864,0.104500452915247,0.108887981394319,0.112281133866857,0.114294364421628,0.114667274637492,0.11401109045584,0.113245127512348,0.112918705686455,0.113342862539141,0.11450618293748,0.116172796827643,0.117964226041582,0.11943257715226,0.120356798937889,0.120743042973281,0.121494941295204,0.123886647067772,0.12690382073595,0.128283431751497,0.127508911902392,0.125158469896123,0.122394892502303,0.120566601145443,0.119294286288965,0.117285531384302,0.115155889007871,0.114745939935521,0.11841284395649,0.128921076594552,0.149337243887139,0.182214884607166,0.222971683344478,0.26275472558421,0.298474017998602,0.330488164525431,0.358590712620394,0.382423157459274,0.40176818267058,0.416571706684216,0.427639627443681,0.436245101554636,0.442862527605439,0.447528778795828,0.450863881421314,0.453784347980774,0.45649410660414,0.458794321610249,0.460837001114955,0.462973847280604,0.465161164703931,0.466951940647528,0.468325278560995,0.469733262953318,0.47125454985155,0.47259221214727,0.473662489000338,0.474620219992971,0.47552058139446,0.476319641907122,0.477045511746342,0.477799119735819,0.478531136061721,0.479041825445214,0.47931510851364,0.479528396738126,0.479752664854688,0.479946909903213,0.48011033955218,0.480286129083342,0.480416849418098,0.480341548730466
"salsic_AK2018_04","dead salix","Dead Salix","Abiotic_Litter",8,13,"AK2018",0.0596705788770602,0.0552017323172161,0.0500123116610482,0.0454251062187402,0.0427383797134343,0.0425781420770414,0.04297765004437,0.0415761750835175,0.0395452927415911,0.0388617326389469,0.0393252478454689,0.0398940990047102,0.0397518848377437,0.0385224657124518,0.0375477247683363,0.0382863363450655,0.0393697968313706,0.0389891170845723,0.0381618705018927,0.0387126727031201,0.0410990855836687,0.0454740345666005,0.0529427309049313,0.0645437114426355,0.0791781958776236,0.0948903179555036,0.109186739765087,0.119982409085379,0.127830593832061,0.134013578028435,0.138602060000759,0.141055076895991,0.140419138563186,0.13593950148224,0.128843980753982,0.121087642968048,0.114099991197466,0.108937179329965,0.105764590487104,0.104107867300292,0.102736713569974,0.100063214932396,0.0956955611542914,0.09012682168551,0.0852892814565934,0.0836823396680769,0.0838717692710936,0.0822446749939953,0.0779085843953318,0.0716618793866744,0.0649303801687464,0.0593538561927615,0.054830589873296,0.0503762816843542,0.0469494826602966,0.046537486256366,0.0497544587990074,0.0568292382272801,0.0758166659983178,0.117954149658587,0.176865386003625,0.235751313684933,0.288154759143148,0.333922699804126,0.372668696103071,0.404223377485557,0.428639661393398,0.446208280119346,0.458206513406243,0.466446199717025,0.471846131947638,0.474819492572716,0.476242239631515,0.47720193757262,0.478003606302876,0.478505213120569,0.47892519194275,0.479684212916201,0.480707194811378,0.481414570933841,0.481740521086416,0.482190034773623,0.482824966077478,0.483260100239681,0.483398685039811,0.48346527485968,0.483532325526886,0.48352058294851,0.483451443865983,0.483450805459357,0.483480029880373,0.483336132386296,0.482990957731335,0.48260269837093,0.48225725998779,0.481963129222673,0.481731079883405,0.48157572163325,0.481431632346667,0.481150989735247
"salsic_AK2018_05","dead salix","Dead Salix","Abiotic_Litter",8,13,"AK2018",0.0755809127289211,0.0702103469656858,0.063666598508271,0.0583951099229651,0.0554204932189633,0.0547728353387245,0.0546778707631517,0.0531613511440999,0.0511787052944735,0.0503678711862848,0.0506312820741475,0.0511933738976991,0.0513797078379511,0.0508564853412845,0.0507522635404659,0.0522893389707876,0.0542270456768002,0.0549151695262976,0.0550165645864916,0.0558638525958488,0.0576987764258116,0.060343836547831,0.0634638962772228,0.0666841566018073,0.069772505766753,0.0726786487249158,0.0760766543970666,0.080626225358013,0.0857171895038672,0.090453965517617,0.0948691811350332,0.0992893608309561,0.103736102045622,0.108149775638246,0.112635595485328,0.117351987479598,0.122293423772882,0.127363503688749,0.132516244060773,0.137741624547127,0.143128118187167,0.148807234962364,0.154716771306185,0.160707612709757,0.166980599849177,0.173883155091778,0.180925391421849,0.187150911180459,0.192152579196688,0.195907884321351,0.199096471436287,0.202696385848746,0.20637657562469,0.209079282237259,0.211134050318624,0.213971718652886,0.221228590449905,0.23767377997362,0.261591073548542,0.287352618818796,0.311227255442207,0.330563668229268,0.3459572045585,0.359785393932166,0.372626257511878,0.384055395928408,0.394197401409122,0.403494217051717,0.412223643755859,0.42054668763612,0.428344823048499,0.435365271649361,0.441783413595017,0.448007268521706,0.454036798852419,0.459650098573298,0.464935271150285,0.470159361835876,0.475283079956195,0.479955492880833,0.484140045329854,0.488151407801649,0.492071711655158,0.495751175306531,0.49913391647768,0.502271653922125,0.505197123788053,0.507924679096892,0.510484863464611,0.512922538316353,0.515206280652791,0.517226802487898,0.518949295310093,0.520421980293049,0.52174015037336,0.523047466728607,0.524375674250661,0.525640660328411,0.526772390083525,0.527717249080002
"salsic_AK2018_06","dead salix","Dead Salix","Abiotic_Litter",8,13,"AK2018",0.0702412859114837,0.0647731789042872,0.0579591676750796,0.0527719336181896,0.0503968475472145,0.0507888745399773,0.0516718476358184,0.0505792372912854,0.0489634248598222,0.0490853296617623,0.0504833974532876,0.0517555184935412,0.0523833097749356,0.0524181066567708,0.05306212224577,0.0554840984654613,0.0582761375965279,0.0596558220609845,0.0605313116370311,0.0625144418539622,0.0655650957631156,0.0691489524750071,0.0731926148787291,0.0777226593061374,0.0824048160765912,0.0869478711693596,0.0919990313655948,0.0982426197293523,0.104959431818865,0.111140032002169,0.116936237666998,0.122830971287296,0.128784571684923,0.134615494303871,0.140417767173168,0.146383519745921,0.152565063303461,0.15893636966009,0.165496952182258,0.172257483091408,0.179211054006293,0.186338472377972,0.19359935824988,0.200961464655704,0.208609837477011,0.216811790206975,0.225166933342298,0.232890554294903,0.239509168436577,0.244788989713562,0.24921376576725,0.253597106151469,0.257651701276792,0.260520920199814,0.26292853821323,0.266658886802068,0.274242170379952,0.288519452892356,0.308132077579507,0.329228006390166,0.349488750252299,0.367448336490162,0.382965463345071,0.396652517738494,0.408747587155312,0.419301353963998,0.428468589306837,0.436474439458702,0.443629939088965,0.450260762887771,0.456241261751708,0.461220015232547,0.46544983940666,0.469514710619929,0.473457198770928,0.477021903622484,0.480306932597605,0.483612144665578,0.486870700871459,0.489641232625459,0.491926844241716,0.4942217171559,0.496600617598208,0.498716326082083,0.500451608789539,0.501949392799705,0.503291260209868,0.504501683528965,0.505622172870945,0.506709122215988,0.507705605409177,0.508439399994221,0.508893959967418,0.509217353714357,0.509494906794949,0.50974707051917,0.510033772618221,0.510453032814957,0.510908550327584,0.511102651171716
"salsic_AK2018_07","dead salix","Dead Salix","Abiotic_Litter",8,13,"AK2018",0.0696119711410569,0.0654944437317285,0.0603473380343353,0.0560792719543905,0.0543377759756658,0.0558414699775512,0.0580489050284389,0.0579411358696392,0.0570393702176826,0.0578531135964197,0.0599133556877668,0.061725787230329,0.0628021730706946,0.0632514691942594,0.0642359290375957,0.0668730205214104,0.0698672237559978,0.0715948690930828,0.0730866856039566,0.0759911071858608,0.0799431496545701,0.0840534624214892,0.0884035601228903,0.0933440146183604,0.0987016528226424,0.104173646384681,0.109759453288381,0.11551785988054,0.121265328284582,0.126763804933335,0.131955142354467,0.136826897183775,0.141269896737128,0.145182824046644,0.148705642290258,0.152066650621357,0.155428086079771,0.158902993791867,0.162458099804504,0.165981075397554,0.169537733675155,0.173266481833565,0.176883435094529,0.179937785272859,0.183012151384909,0.187154404573794,0.191455850625474,0.193945540381078,0.194215983177012,0.192866544439567,0.191252414726876,0.19095977156132,0.191275017823195,0.190236852298582,0.188279521595967,0.187520787426371,0.191852061694882,0.206090708228649,0.229738427121911,0.258820342452884,0.288300433632758,0.312493789917448,0.331054088800084,0.346682800709467,0.360150434178915,0.371210844354077,0.380147876682668,0.387559507123937,0.393900191991069,0.399512063842984,0.404404822091429,0.408421983915605,0.411837906895948,0.415151077776134,0.418349876516033,0.421146129736764,0.423662104160929,0.426257713440852,0.428889940514928,0.431106653275036,0.432893910184576,0.434721928532114,0.436645894536407,0.43830120134855,0.439601356203114,0.440769925353459,0.441889461304926,0.442904035410144,0.443812247626437,0.44467156662928,0.445451734178006,0.446034659180503,0.446414603434403,0.446703906965957,0.446949148412849,0.447129235903323,0.447306923483363,0.447627085974406,0.448000616603698,0.448095432095437
"salsic_AK2018_08","dead salix","Dead Salix","Abiotic_Litter",8,13,"AK2018",0.0588522122212624,0.0542997692614669,0.0482899630744101,0.0434363410555047,0.0409448385382771,0.0409444211994205,0.0414101641451025,0.0400733458186868,0.038113866090356,0.0374729045860637,0.0378809935100838,0.038257258932652,0.0379600173634827,0.036783826451931,0.0358295223475525,0.0362753498050985,0.0370427901204181,0.0366739215678527,0.0358153694143783,0.0357486600557533,0.036927593084246,0.0396140032965817,0.0446007168593394,0.0526755180438155,0.063546235781721,0.0762340911487944,0.0880828729077086,0.0964934566250585,0.10191539791468,0.105660198974141,0.107788070678122,0.107741049154674,0.104613249521418,0.0977759485527289,0.0889265577820345,0.0805642339708593,0.0738369249168069,0.0690733501529441,0.0661113852449793,0.0644082720322137,0.0629935193305474,0.0607156085772728,0.0574886994376368,0.0539312812066087,0.0510295944897283,0.0498694717351697,0.0497477901108525,0.0489706523526376,0.0470750005146428,0.0443671588967698,0.0415848825731701,0.0396251817288015,0.0382892828725147,0.03687030815986,0.0362245489905236,0.0378840302769917,0.0408636728214286,0.0429668296843143,0.0499292903003701,0.071657057363633,0.109434518851773,0.159333390858848,0.215864876953012,0.272869868442986,0.326673431231847,0.375097988991515,0.415694651875148,0.446096050489549,0.467100374855254,0.481388818538471,0.490507166301148,0.495358131173182,0.497421007712642,0.498420818287706,0.498974007193856,0.499051640201718,0.49894788989425,0.499135666770954,0.499593468644926,0.499794828611751,0.499680421701197,0.499711800152099,0.499948183538652,0.500044044222423,0.499881514133086,0.499599020693637,0.49926120547238,0.498860809401445,0.498453762703045,0.498156451336501,0.497889895680027,0.497379363779854,0.496612847346552,0.495852279143738,0.495161783505115,0.494399924062291,0.493650479874316,0.493225613509687,0.493044824939202,0.492617886087573
"spbark_AK2018_01","spruce bark","Pices (bark)","Abiotic_Litter",5,13,"AK2018",0.0983067871593777,0.0969556505936818,0.0947843893314954,0.0936559351868953,0.0934615958388024,0.0934748166719691,0.0934651621964681,0.0934060770866821,0.0933902367182483,0.0935253454925772,0.0938210630983203,0.0942353894593638,0.09466549092526,0.0950037544622152,0.0952201219746703,0.0953353485346581,0.0954908626771286,0.0958266297453308,0.0962616694442352,0.0966901706274052,0.0973120165868328,0.0984149065882281,0.100205425741352,0.10265556698853,0.104767598632082,0.105586753707134,0.106256257457918,0.108218758621041,0.11070227933845,0.112449115016989,0.113888942439918,0.115838619338558,0.117973603010947,0.119684724206717,0.121124378616905,0.122710214090539,0.124404599063612,0.125932318340166,0.127346536542081,0.128872399982817,0.130420996438914,0.131738491271397,0.132828516787548,0.133853696924288,0.134979710311061,0.136354985759536,0.137833882641931,0.139105159443771,0.140031103428396,0.140591087639453,0.140937275837019,0.141284540238629,0.141423114158544,0.140931731259014,0.14013107856417,0.139828802462101,0.141079684475531,0.145021768145569,0.150853899305324,0.156643905698288,0.161373341091168,0.164566454476127,0.16671042643711,0.168795022674507,0.171006176456246,0.173066317433718,0.174962448117601,0.176829636675868,0.178679992988776,0.180458014086645,0.182150651550676,0.183775283434446,0.185403673367624,0.187126422738457,0.188867084326394,0.190467648050737,0.192039767021449,0.193849885900452,0.195846278130054,0.197653475608793,0.199239449344414,0.200953911045463,0.202857169589145,0.204719560136852,0.206451638689468,0.208123157690787,0.209770373001466,0.211397776752511,0.213028581962103,0.214704340286213,0.216414654519626,0.218095495074333,0.219714596119261,0.221278295170397,0.222867100418224,0.224637153313092,0.226564309332096,0.228441884333913,0.230238617167168,0.232106643233889
