source,outliers,preprocessing,weight,n,oob,accuracy,r2,rpd,seed,model_id
v2,no_treatment,no_treatment,balanced,32,0.0624417520969245,0.833333333333333,0.0931375988017934,1.60398286277526,Feature Selection,eee65ee1-69e9-4729-87be-bfa2f1d7a31e
v2,no_treatment,no_treatment,balanced,32,0.0647716682199441,0.841666666666667,0.088637787391281,1.6086526355213,Feature Selection,4e0a826e-9354-4b19-a6eb-a887bd6bebb5
v2,no_treatment,no_treatment,balanced,32,0.0661696178937558,0.841666666666667,0.0934186157676349,1.60611860236371,Feature Selection,75d5b2ec-0f74-4135-b415-a260e9591f06
v2,no_treatment,no_treatment,balanced,32,0.0712954333643989,0.875,0.0954925831501481,1.59715815627935,Feature Selection,e2e29ca9-c7e9-4d3c-ba7d-e6e6f363480c
v2,no_treatment,no_treatment,balanced,32,0.0661387983232417,0.866666666666667,0.0984713425481132,1.62933143417861,Feature Selection,22cdbcb7-e733-4e92-bcdf-5cf416c53a80
v2,no_treatment,no_treatment,balanced,32,0.0735910572892408,0.866666666666667,0.0982144324799273,1.65128134718382,Feature Selection,5f8b2018-2973-4b9b-94f0-d4fbc6d9a171
v2,no_treatment,no_treatment,balanced,32,0.0661387983232417,0.866666666666667,0.0984713425481132,1.62933143417861,Feature Selection,22e1df25-ca54-4ecc-b4bc-28e6710b25af
v2,no_treatment,no_treatment,balanced,32,0.0661387983232417,0.866666666666667,0.0984713425481132,1.62933143417861,Feature Selection,e083a78e-d44a-4cf7-a3fa-7f5c15675ce4
v2,no_treatment,no_treatment,balanced,32,0.0684676292501164,0.858333333333333,0.102717195520426,1.64071086535902,Feature Selection,9f46698a-c429-4132-b9f5-c063793823a5
v2,no_treatment,no_treatment,balanced,32,0.0666045645086167,0.866666666666667,0.0940433132427821,1.63345531538767,Feature Selection,4bf8e674-b934-4a28-ba9b-7ab10e5e7cdc
v2,no_treatment,no_treatment,balanced,32,0.071727992547741,0.85,0.095008576482912,1.5438766834633,Feature Selection,0372faaf-dbdc-47f2-a12f-4096c44b6ab4
v2,no_treatment,no_treatment,balanced,32,0.0759198882161155,0.858333333333333,0.0871797803040995,1.6459470399669,Feature Selection,a15c4d9d-bf06-4edb-8d2c-0f8eb316b197
v2,no_treatment,no_treatment,balanced,32,0.0731252911038659,0.841666666666667,0.0906579328306928,1.58978476809502,Feature Selection,610ae169-e85d-444f-a3eb-d008d28fa483
v2,no_treatment,no_treatment,balanced,32,0.064275733581742,0.858333333333333,0.0915654392755556,1.59988028705189,Feature Selection,67806c8c-72a4-4f2d-85a1-50e91a9001ca
v2,no_treatment,no_treatment,balanced,32,0.0675360968793666,0.858333333333333,0.0926429894757813,1.64260950891645,Feature Selection,a3e950cf-6a23-493a-a7c9-14d7496d2be4
v2,no_treatment,no_treatment,balanced,32,0.0656730321378668,0.866666666666667,0.086836641501819,1.64282375659178,Feature Selection,6e4cb160-389f-4df8-a736-556db3f97531
v2,no_treatment,no_treatment,balanced,32,0.0707964601769911,0.85,0.0994939877335253,1.60306554136356,Feature Selection,6ccd62a6-6da2-4f7c-8841-b6edb4ff3bc5
v2,no_treatment,no_treatment,balanced,32,0.0703306939916162,0.866666666666667,0.0944722703577362,1.63576078202046,Feature Selection,218339ac-4930-4f31-8a9f-d515935c73d1
v2,no_treatment,no_treatment,balanced,32,0.0689333954354914,0.875,0.101016345485176,1.59915265465322,Feature Selection,3ffc56d4-76af-4502-be7e-6859f71cd54a
v2,no_treatment,no_treatment,balanced,32,0.0698649278062413,0.866666666666667,0.0916782995593632,1.61852620477121,Feature Selection,fe23323e-87be-495c-9367-ab4a8e00caf0
v2,no_treatment,no_treatment,balanced,32,0.0675360968793666,0.858333333333333,0.0899927488770683,1.61890923979194,Feature Selection,a206c266-be53-45d6-8f21-1bf5be0bade3
v2,no_treatment,no_treatment,balanced,32,0.0726595249184909,0.858333333333333,0.0961070707033728,1.60030862822583,Feature Selection,d255d6a5-bf45-4034-a7c6-c624c2d4cfba
